id,url,path,project_names,category
169,http://www.newswire.ca/en/releases/archive/February2026/09/c0627.html,articles/February202609c0627.html,"['A2GOLD CORP', 'Eastside Gold-Silver Project']",
170,http://www.newswire.ca/en/releases/archive/February2026/09/c9198.html,articles/February202609c9198.html,"['RUA GOLD Inc.', 'Perpetua Resources', 'United States Antimony (NYSE-A: UAMY)', 'Eldorado Gold (NASDAQ: EGO)', 'Foran Mining (TSX:FOM)']",
171,http://www.newswire.ca/en/releases/archive/February2026/09/c8402.html,articles/February202609c8402.html,"['DeLamar Project', 'Florida Canyon Mine']",
172,http://www.newswire.ca/en/releases/archive/February2026/09/c7774.html,articles/February202609c7774.html,"['CUPANI METALS CORP.', 'BLUE LAKE/Retty Lake exploration project']",
173,http://www.newswire.ca/en/releases/archive/February2026/09/c6992.html,articles/February202609c6992.html,"['Shaakichiuwaanaan', 'PMET Resources Inc.', 'CV5', 'CV13']",resource
174,http://www.newswire.ca/en/releases/archive/February2026/09/c3616.html,articles/February202609c3616.html,"['NiCAN Limited', 'Pipy South Property']",resource
175,http://www.newswire.ca/en/releases/archive/February2026/09/c6495.html,articles/February202609c6495.html,"['Apollo system', 'Guayabales Project']",resource
176,http://www.newswire.ca/en/releases/archive/February2026/09/c3255.html,articles/February202609c3255.html,"['Hemlo Gold Mine', 'Hemlo Mining Corp.']",
177,http://www.newswire.ca/en/releases/archive/February2026/09/c9515.html,articles/February202609c9515.html,"['ARRAS MINERALS', 'TECK RESOURCES LIMITED']",resource
178,http://www.newswire.ca/en/releases/archive/February2026/09/c6388.html,articles/February202609c6388.html,"['EMP Metals', 'Saltworks Technologies']",
179,http://www.newswire.ca/en/releases/archive/February2026/06/c4549.html,articles/February202606c4549.html,"['GoldHaven Resources Corp.', 'Sigma Lithium', 'Berkshire Hathaway', 'RIO Tinto', 'Talon Metals']",
180,http://www.newswire.ca/en/releases/archive/February2026/06/c0331.html,articles/February202606c0331.html,"['American Atomics', 'Big Indian Prospectors LLC']",
181,http://www.newswire.ca/en/releases/archive/February2026/06/c2770.html,articles/February202606c2770.html,"['CRM', 'Zandfontein', ""Kennedy's Vale"", 'Spitzkop', 'Mareesburg']",
182,http://www.newswire.ca/en/releases/archive/February2026/06/c5907.html,articles/February202606c5907.html,"['Thesis Gold Inc.', 'Lawyers-Ranch Project']",
183,http://www.newswire.ca/en/releases/archive/February2026/06/c9745.html,articles/February202606c9745.html,"['Crawford Nickel Sulphide Project', 'NetZero NickelTM', 'NetZero CobaltTM', 'NetZero IronTM']",
184,http://www.newswire.ca/en/releases/archive/February2026/06/c9406.html,articles/February202606c9406.html,"['Neo Financial', 'Eldorado and Foran Combine', 'TOYS', 'Scotiabank', 'GreenShield']",
185,http://www.newswire.ca/en/releases/archive/February2026/05/c9682.html,articles/February202605c9682.html,"['Reliquias Project', 'Amended and Restated NI 43-101 Technical Report: Preliminary Economic Assessment, Reliquias Mine, Department of Huancavelica, Peru']",
186,http://www.newswire.ca/en/releases/archive/February2026/05/c4764.html,articles/February202605c4764.html,"['Nuvemco', 'Company']",
187,http://www.newswire.ca/en/releases/archive/February2026/05/c5558.html,articles/February202605c5558.html,['Wheaton Precious Metals Corp.'],
188,http://www.newswire.ca/en/releases/archive/February2026/05/c6265.html,articles/February202605c6265.html,['FNPX Nickel Corp.'],
189,http://www.newswire.ca/en/releases/archive/February2026/05/c4932.html,articles/February202605c4932.html,"['Serra Pelada Gold - PGM Project', 'Helius Minerals Limited']",
190,http://www.newswire.ca/en/releases/archive/February2026/05/c2693.html,articles/February202605c2693.html,"['NEWPORT EXPLORATION LTD.', 'BEACH ENERGY LIMITED']",
191,http://www.newswire.ca/en/releases/archive/February2026/05/c4715.html,articles/February202605c4715.html,"['Lemhi Gold Project', 'Freeman Gold Corp.']",resource
192,http://www.newswire.ca/en/releases/archive/February2026/05/c7142.html,articles/February202605c7142.html,"['Lake Victoria Gold', 'Galiano Gold', 'Omai Gold Mines', 'Aris Mining', 'K92 Mining']",
193,http://www.newswire.ca/en/releases/archive/February2026/05/c9728.html,articles/February202605c9728.html,"['A2Gold Corp.', 'Eastside Project']",
194,http://www.newswire.ca/en/releases/archive/February2026/05/c6496.html,articles/February202605c6496.html,"['Quinchía Gold Project', 'Tiger Gold Corp']",
195,http://www.newswire.ca/en/releases/archive/February2026/05/c6098.html,articles/February202605c6098.html,"['OREX MINERALS INC.', 'FRESNILLO PLC', 'Sandra Silver-Gold Project', 'Jumping Josephine Gold Project']",
196,http://www.newswire.ca/en/releases/archive/February2026/05/c3875.html,articles/February202605c3875.html,"['Aris Mining Corporation', 'Segovia', 'Marmato', 'Toroparu', 'Soto Norte']",resource
197,http://www.newswire.ca/en/releases/archive/February2026/05/c0137.html,articles/February202605c0137.html,"['SISON PROJECT', 'NORTHCLIFF PROGRESSES']",
198,http://www.newswire.ca/en/releases/archive/February2026/05/c8338.html,articles/February202605c8338.html,"['Fenn-Gib Gold Project', 'Mayfair Gold']",
199,http://www.newswire.ca/en/releases/archive/February2026/05/c5320.html,articles/February202605c5320.html,"['Bravo', 'Luanga', 'Copper-Gold Exploration Division']",
200,http://www.newswire.ca/en/releases/archive/February2026/05/c2041.html,articles/February202605c2041.html,"['Goldfields Gold Project', 'Poma Rosa Gold-Copper Project', 'Athabasca Basin Uranium Project']",
201,http://www.newswire.ca/en/releases/archive/February2026/05/c7720.html,articles/February202605c7720.html,"['Plomosas Project', 'Plomosas Underground Mine']",resource
202,http://www.newswire.ca/en/releases/archive/February2026/05/c7554.html,articles/February202605c7554.html,"['Zandkopsdrift', 'Carester', 'Industrial Development Corporation', 'Frontier Rare Earths Limited']",
203,http://www.newswire.ca/en/releases/archive/February2026/05/c1950.html,articles/February202605c1950.html,"['EMP Metals', 'Project Aurora Demonstration Plant']",
204,http://www.newswire.ca/en/releases/archive/February2026/04/c3705.html,articles/February202604c3705.html,"['PAK Lithium Project', 'PAK Project']",
205,http://www.newswire.ca/en/releases/archive/February2026/04/c9697.html,articles/February202604c9697.html,"[""Project 6 - All-season Road Linking Manto Sipi Cree Nation, Bunibonibee Cree Nation, and God's Lake First Nation"", 'IAAC', 'CEAA 2012']",
206,http://www.newswire.ca/en/releases/archive/February2026/04/c2546.html,articles/February202604c2546.html,['El Domo Project'],resource
207,http://www.newswire.ca/en/releases/archive/February2026/04/c1966.html,articles/February202604c1966.html,"['Bloom Lake Mining Complex', 'Kami Iron Mine Partnership', 'Cluster II portfolio of properties']",
208,http://www.newswire.ca/en/releases/archive/February2026/04/c2770.html,articles/February202604c2770.html,"['Wynyard Project', 'Proteos Nitrogen Project']",
209,http://www.newswire.ca/en/releases/archive/February2026/04/c0841.html,articles/February202604c0841.html,"['Cabaçal', 'Santa Helena', 'Cabaçal VMS Belt']",
210,http://www.newswire.ca/en/releases/archive/February2026/04/c2089.html,articles/February202604c2089.html,"['Deere & Company', 'John Deere Company']",
211,http://www.newswire.ca/en/releases/archive/February2026/04/c2267.html,articles/February202604c2267.html,"['El Dorado Monserrat', 'El Aguila', 'Petrificados']",
212,http://www.newswire.ca/en/releases/archive/February2026/04/c9691.html,articles/February202604c9691.html,"['Gran Pilar Gold-Silver Project', 'Picacho Gold-Silver Project', 'Sonora Project']",
213,http://www.newswire.ca/en/releases/archive/February2026/04/c8813.html,articles/February202604c8813.html,"['MegaLi Property', 'PMET Resources', 'SPOD Lithium']",
214,http://www.newswire.ca/en/releases/archive/February2026/04/c6895.html,articles/February202604c6895.html,"['Vizsla Copper Corp. Poplar Project', 'Poplar Project']",resource
215,http://www.newswire.ca/en/releases/archive/February2026/04/c0837.html,articles/February202604c0837.html,"['Rosebud Project', 'Blossom Gold Inc.']",
216,http://www.newswire.ca/en/releases/archive/February2026/04/c9783.html,articles/February202604c9783.html,"['Costa Fuego', 'La Verde']",resource
217,http://www.newswire.ca/en/releases/archive/February2026/04/c9413.html,articles/February202604c9413.html,"['Baptiste Nickel Project', 'FPX Nickel Corp']",resource
218,http://www.newswire.ca/en/releases/archive/February2026/04/c3709.html,articles/February202604c3709.html,"['Cabaçal', 'Santa Helena', 'Cabaçal VMS', 'Cabaçal Hub', 'Jaurú & Araputanga']",
219,http://www.newswire.ca/en/releases/archive/February2026/04/c2985.html,articles/February202604c2985.html,"['NEO', 'Korea Zinc Co.,Ltd.', 'Taesung Co., Ltd.']",
220,http://www.newswire.ca/en/releases/archive/February2026/04/c1955.html,articles/February202604c1955.html,"['SANY Marine', 'SANY Group', 'CEA', 'Construction Equipment Australia (CEA)', ""SANY's Telehandlers and Material Handlers""]",
221,http://www.newswire.ca/en/releases/archive/February2026/04/c4140.html,articles/February202604c4140.html,"['P2 Gold Inc.', 'Gabbs Project']",resource
222,http://www.newswire.ca/en/releases/archive/February2026/03/c8194.html,articles/February202603c8194.html,"['BLACKWATER MINES', 'ARTEMIS GOLD INC.']",resource
223,http://www.newswire.ca/en/releases/archive/February2026/03/c0778.html,articles/February202603c0778.html,"['Opinaca', 'Venidero', 'El Zanjon']",
224,http://www.newswire.ca/en/releases/archive/February2026/03/c3775.html,articles/February202603c3775.html,"['CV13', 'CV25-948', 'CV25-1006', 'CV25-1023']",resource
225,http://www.newswire.ca/en/releases/archive/February2026/03/c0045.html,articles/February202603c0045.html,"['Tocvan', 'Sonora', 'Gran Pilar', 'Picacho']",
226,http://www.newswire.ca/en/releases/archive/February2026/03/c7146.html,articles/February202603c7146.html,"['Aura Project', 'Elko', 'Gravel Creek', 'Wood Gulch']",
227,http://www.newswire.ca/en/releases/archive/February2026/03/c0304.html,articles/February202603c0304.html,"['Horne Smelter', 'Copper', 'Zinc', 'Nickel', 'Cobalt']",
228,http://www.newswire.ca/en/releases/archive/February2026/03/c0144.html,articles/February202603c0144.html,"['Errington Metals Inc.', 'Black Pearl Resources Corp.']",
229,http://www.newswire.ca/en/releases/archive/February2026/03/c8392.html,articles/February202603c8392.html,"['Americore Resources Corp.', 'USA Rare Earth', 'Denison Mines', 'Canada Nickel Company', 'Bravo Mining']",
230,http://www.newswire.ca/en/releases/archive/February2026/03/c1470.html,articles/February202603c1470.html,"['Mumi', 'KCC']",
231,http://www.newswire.ca/en/releases/archive/February2026/03/c1479.html,articles/February202603c1479.html,"['El Quevar', 'Argenta Silver Corp.', 'Argenta Silver', ""Argenta Silver's"", 'Metallurgical and Key Technical Studies', '2025-2026 Summer Program']",
232,http://www.newswire.ca/en/releases/archive/February2026/03/c0518.html,articles/February202603c0518.html,"['CHAARAT GOLD', 'ZAAV HOLDINGS LIMITED']",
233,http://www.newswire.ca/en/releases/archive/February2026/03/c1123.html,articles/February202603c1123.html,"['Root & Cellar Property', 'Braxton Bradley Zone']",
234,http://www.newswire.ca/en/releases/archive/February2026/03/c4621.html,articles/February202603c4621.html,"['Rajapalot', 'Goldsky Resources Corporation']",resource
235,http://www.newswire.ca/en/releases/archive/February2026/03/c0049.html,articles/February202603c0049.html,"['Cármenes Project', ' Providencia Target']",resource
236,http://www.newswire.ca/en/releases/archive/February2026/03/c0209.html,articles/February202603c0209.html,"['North Arrow Minerals Inc.', 'Kraaipan Gold Project']",
237,http://www.newswire.ca/en/releases/archive/February2026/03/c4661.html,articles/February202603c4661.html,"['Pickle Crow', 'PC Gold', 'FireFly Metals Ltd.', 'Bellavista Resources Limited (ASX:BVR)']",
238,http://www.newswire.ca/en/releases/archive/February2026/03/c3216.html,articles/February202603c3216.html,"['Mayfair Gold', 'Fenn-Gib Project']",
239,http://www.newswire.ca/en/releases/archive/February2026/03/c0630.html,articles/February202603c0630.html,"['Midlothian', 'Bannockburn']",
240,http://www.newswire.ca/en/releases/archive/February2026/03/c0309.html,articles/February202603c0309.html,"['Atlanta Gold Mine Project', 'Silver Park East']",resource
241,http://www.newswire.ca/en/releases/archive/February2026/02/c3300.html,articles/February202602c3300.html,"['Orvana', 'El Valle', 'Carlés', 'Don Mario', 'Taguas']",
242,http://www.newswire.ca/en/releases/archive/February2026/02/c8978.html,articles/February202602c8978.html,"['Condor Gold Project', 'Zamora Chinchipe Province, Ecuador']",
243,http://www.newswire.ca/en/releases/archive/February2026/02/c4874.html,articles/February202602c4874.html,"['OREX MINERALS INC.', 'CONETO SILVER-GOLD PROJECT', 'SANDRA SILVER-GOLD PROJECT', 'JUMPING JOSEPHINE GOLD PROJECT', 'FRESNILLO PLC', 'PAN AMERICAN SILVER CORP', 'TSX VENTURE EXCHANGE']",
244,http://www.newswire.ca/en/releases/archive/February2026/02/c1079.html,articles/February202602c1079.html,['GOLD STRATEGY INC.'],
245,http://www.newswire.ca/en/releases/archive/February2026/02/c4137.html,articles/February202602c4137.html,"['DeLamar Heap Leach Project', 'Florida Canyon Mine']",resource
246,http://www.newswire.ca/en/releases/archive/February2026/02/c6562.html,articles/February202602c6562.html,"['Eddyfi Technologies', 'ESAB', 'EDDYFI TECHNOLOGIES']",
247,http://www.newswire.ca/en/releases/archive/February2026/02/c5682.html,articles/February202602c5682.html,"['DASA', 'Befesa']",
248,http://www.newswire.ca/en/releases/archive/February2026/02/c5254.html,articles/February202602c5254.html,"['5N Plus', 'AZUR Space Solar Power GmbH']",
249,http://www.newswire.ca/en/releases/archive/February2026/02/c5086.html,articles/February202602c5086.html,"['Geodrill Limited', 'GEODRILL']",resource
250,http://www.newswire.ca/en/releases/archive/February2026/02/c2577.html,articles/February202602c2577.html,['La Course aux lingots'],resource
251,http://www.newswire.ca/en/releases/archive/February2026/02/c7649.html,articles/February202602c7649.html,"['Eldorado and Foran Combine', 'Eldorado Mine', 'Foran Mine']",
252,http://www.newswire.ca/en/releases/archive/February2026/01/c8861.html,articles/February202601c8861.html,"['Costa Fuego', 'La Verde Cu-Au']",resource
253,http://www.newswire.ca/en/releases/archive/January2026/30/c9051.html,articles/January202630c9051.html,['Lundin Mining'],
254,http://www.newswire.ca/en/releases/archive/January2026/30/c5989.html,articles/January202630c5989.html,['Project Aurora'],
255,http://www.newswire.ca/en/releases/archive/January2026/30/c3329.html,articles/January202630c3329.html,['Karowe Diamond Mine'],
256,http://www.newswire.ca/en/releases/archive/January2026/30/c9077.html,articles/January202630c9077.html,"['NewGold', 'Coeur Mining', 'Rainy River', 'NewAftoncopper-gold mine']",resource
257,http://www.newswire.ca/en/releases/archive/January2026/30/c4172.html,articles/January202630c4172.html,"['Lundin Gold', 'Fruta del Norte']",
258,http://www.newswire.ca/en/releases/archive/January2026/30/c9252.html,articles/January202630c9252.html,"['Opinaca', 'Venidero', 'El Zanjon']",
259,http://www.newswire.ca/en/releases/archive/January2026/30/c2707.html,articles/January202630c2707.html,"['Walker Lane Resources Ltd.', 'Silver Hart Project']",
260,http://www.newswire.ca/en/releases/archive/January2026/30/c5304.html,articles/January202630c5304.html,"['Horne Smelter', 'Canadian Copper Refinery']",
